sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,cost,country_of_manufacture,description,fcc_attribute,gallery,gift_message_available,harmonizedcode_attribute,image,image_label,is_bestseller,is_new,is_sale,item_height,item_length,item_width,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,msrp,msrp_enabled,nafta_attribute,name,price,ready_to_ship,required_options,short_description,sip_attribute,size,small_image,small_image_label,special_from_date,status,tax_class_id,textileindicator_attribute,textileman_attribute,thumbnail,thumbnail_label,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
ZOR973650-PLHP-830724000501,,Default,simple,Health & Beauty,Main Category,base,,,"12 hours of long-lasting intense color, transfer-free (leaves no trace on crease above the eyelid) Pure Light Capture® minerals deliver color and radiance. Silky lines and refreshingly light, Pure Argan eyeliner leaves a weightless feel on the eyelids.",,,,,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Black - Liquid Eyeliner,21.74,Yes,,Black - Liquid Eyeliner,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,,1,6,,,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973650-PLHP-830724000501.jpg,Black - Liquid Eyeliner,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973655-PLHP-830724000525,,Default,simple,Health & Beauty,Main Category,base,,,"12 hours of long-lasting intense color, transfer-free (leaves no trace on crease above the eyelid) Pure Light Capture® minerals deliver color and radiance. Silky lines and refreshingly light, Pure Argan eyeliner leaves a weightless feel on the eyelids.",,,,,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Blue - Liquid Eyeliner,21.74,Yes,,Blue - Liquid Eyeliner,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,,1,6,,,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973655-PLHP-830724000525.jpg,Blue - Liquid Eyeliner,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973660-PLHP-830724000518,,Default,simple,Health & Beauty,Main Category,base,,,"12 hours of long-lasting intense color, transfer-free (leaves no trace on crease above the eyelid) Pure Light Capture® minerals deliver color and radiance. Silky lines and refreshingly light, Pure Argan eyeliner leaves a weightless feel on the eyelids.",,,,,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Brown - Liquid Eyeliner,21.74,Yes,,Brown - Liquid Eyeliner,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,5 ml,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,,1,6,,,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973660-PLHP-830724000518.jpg,Brown - Liquid Eyeliner,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973700-PLHP-830724000488,,Default,simple,Health & Beauty,Main Category,base,,,"Supple and fine bristles at the tip of the brush surround and separate even the tiniest lash, while firm and thick bristles at the base of the brush shape lashes. Apply a generous amount to really make your eyes stand out. Intense black color from pure mineral pigments. This unique formula, enriched with organic Argan oil, surrounds and treats each lash to give it breathtaking volume and perfect definition. Opthalmologically tested. Suitable for use with contact lenses. Fast-drying.",,,,,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Mascara - Volume,21.74,Yes,,Mascara - Volume,14.03,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,8 ml,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,,1,6,,,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973700-PLHP-830724000488.jpg,Mascara - Volume,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973705-PLHP-830724000495,,Default,simple,Health & Beauty,Main Category,base,,,"Supple and fine bristles at the tip of the brush surround and separate even the tiniest lash, while firm and thick bristles at the base of the brush shape lashes. Apply a generous amount to really make your eyes stand out. Intense black color from pure mineral pigments. This unique formula, enriched with organic Argan oil, surrounds and treats each lash to give it breathtaking volume and perfect definition. Opthalmologically tested. Suitable for use with contact lenses. Fast-drying.",,,,,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free","Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",Mascara - Length & Care,31.2,Yes,,Mascara - Length & Care,21.37,,,"Organic Argan oil, Eco-friendly, Organic, Skin Care Products, Vegan, Gluten Free",,8 ml,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,,1,6,,,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973705-PLHP-830724000495.jpg,Mascara - Length & Care,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973730-PLHP-094922777317,,Default,simple,Health & Beauty,Main Category,base,,,"Ora quickly prevents signs of aging by significantly reducing wrinkles and dark circles, making it one of the most effective anti-wrinkle and dark circle concealers on the market. Ora acts both quickly and gradually by stimulating the skin’s immune process while fighting free radicals. Our test results on men and women aged 30 to 71 years are remarkable: Up to 68%* of participants observed a significant decrease in their wrinkles and crow’s feet!",,,,,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Reduces fine lines, wrinkles, and dark circles, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Reduces fine lines, wrinkles, and dark circles, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Ora-Anti Wrinkle Eye Cream,23.92,Yes,,Ora-Anti Wrinkle Eye Cream,15.43,,,"Reduces fine lines, wrinkles, and dark circles, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,30 ml,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,,1,6,,,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973730-PLHP-094922777317.jpg,Ora-Anti Wrinkle Eye Cream,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973750-PLHP-830724000945,,Default,simple,Health & Beauty,Main Category,base,,,"Zorah biocosmétiques recently launched their brand new discovery set for dry skin. This set is the perfect way to discover a full line of products for your specific skin type. ipsa : Cleansing milk and makeup remover, xia : ultra hydrating face cream, ora : anti-wrinkle, anti-dark circle eye cream",,,,,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Ispa, Xia, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Ispa, Xia, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Dry Skin Discovery Set,23.92,Yes,,Dry Skin Discovery Set,15.43,,,"Ispa, Xia, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,1 un,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,,1,6,,,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973750-PLHP-830724000945.jpg,Dry Skin Discovery Set,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973755-PLHP-830724000952,,Default,simple,Health & Beauty,Main Category,base,,,"Zorah biocosmétiques presents our brand new discovery set for oily skin. This set is the perfect way to discover the ideal line of products for your skin type or simply to save a few dollars on your favorite products! kaïla : purifying cleansing gel and makeup remover, inua : hydrating and matifying face cream, pureté : skin perfector night care",,,,,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Kaila, Inua, Purete, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Kaila, Inua, Purete, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Oily Skin Discovery Set,35.1,Yes,,Oily Skin Discovery Set,22.93,,,"Kaila, Inua, Purete, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,1 un,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,,1,6,,,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973755-PLHP-830724000952.jpg,Oily Skin Discovery Set,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973760-PLHP-830724000938,,Default,simple,Health & Beauty,Main Category,base,,,"Zorah biocosmétiques presents our brand new discovery set for normal skin. This set is the perfect way to discover the ideal line of products for your skin type or simply to save a few dollars on your favorite products! ipsa : Cleansing milk and makeup remover, sitala : hydrating and toning face cream, ora : anti-wrinkle, anti-dark circle eye cream",,,,,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Ipsa, Sitala, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Ipsa, Sitala, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Normal Skin Discovery Set,35.1,Yes,,Normal Skin Discovery Set,22.93,,,"Ipsa, Sitala, Ora, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,1 un,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,,1,6,,,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973760-PLHP-830724000938.jpg,Normal Skin Discovery Set,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973765-PLHP-830724001065,,Default,simple,Health & Beauty,Main Category,base,,,"The Zorah Eternelle Holiday Gift Set contains full size products of Bioserum Lifting (20 mL) and Sublime Anti-Aging Night Treatment (50 mL). Bioserum Lifting revitalizes and renews your skin. This amazing double-action serum rapidly reduces the appearance of wrinkles and fine lines around your eyes and mouth. It activates fibroblasts under the skin, which increase the production of elastin and collagen. On the surface, the serum binds to skin cells to achieve an instant smoothing effect. Sublime Anti-Aging Night Treatment is an indispensable scientific innovation in facial care. It is plant based, enriched with orthosilic acid (vegetable silica), Omega 3, 6 and 9, and more than 10% hyaluronic sodium.",,,,,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Bioserum Lifting, Sublime, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Bioserum Lifting, Sublime, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Eternelle - lifting + sublime,92.3,Yes,,Eternelle - lifting + sublime,61.31,,,"Bioserum Lifting, Sublime, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,gift set,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,,1,6,,,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973765-PLHP-830724001065.jpg,Eternelle - lifting + sublime,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973770-PLHP-830724000204,,Default,simple,Health & Beauty,Main Category,base,,,"The Zorah Eclat Holiday Gift Set contains full size products of Nyxe Mask Cream (100 mL) and Xfoliambre Facial Scrub (100 mL). Nyxe Mask Cream is Zorah’s signature product, delivering results in less than 30 minutes. The Argan oil and ghassoul deeply penetrate the skin to clean, nourish and stabilize all sebaceous gland activity. Nyxe quickly diminishes skin’s redness, blotching, pimples, and the appearance of wrinkles and fine lines.
 Once nourished and moisturized, the skin appears firmer, smoother and softer. Xfoliambre Facial Scrub is made with Argan oil and Amber, this extraordinary face scrub will gently exfoliate even the most sensitive skin, leaving it softer and more radiant. Thanks to its amber micro-crystals, this brand-new product deeply clenses and lifts your skin to remove impurities and unclog pores.",,,,,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Nyxe Mask Cream, Xfoliambre Facial Scrub, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Nyxe Mask Cream, Xfoliambre Facial Scrub, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Eclat - Nyxe + xfoliambre,138.13,Yes,,Eclat - Nyxe + xfoliambre,97.49,,,"Nyxe Mask Cream, Xfoliambre Facial Scrub, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,gift set,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,,1,6,,,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973770-PLHP-830724000204.jpg,Eclat - Nyxe + xfoliambre,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973775-PLHP-830724000198,,Default,simple,Health & Beauty,Main Category,base,,,"The Zorah Eclat Holiday Gift Set contains full size products of Xia Ultra-Moisture Face Cream (50 mL) and Pure Argan Oil (30 mL). Xia Face Cream is made from a unique formula of Argan, Chia and Kendi oils. Xia helps restore and renew softness and suppleness to very dry skin in only one application. Its molecular structure, rich in antioxidants, flavonoids, and Omegas 3, 6 and 9, rejuvenates your skin with unparalleled effectiveness. Ideal for dry to very dry skin. Argan Oil has been used for thousands of years. Organic and Fair Trade cosmetic organic Argan oil is a fantastic way to revitalize skin, nails and hair.
 Zorah’s Pure Argan oil is produced by Berber women cooperatives in southern Morocco and is therefore 100% fair-trade and organic.",,,,,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Xia Ultra-Moisture, Pure Argan Oil, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free","Xia Ultra-Moisture, Pure Argan Oil, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",Flocon: XIA + 30ml pure argan oil,132.6,Yes,,Flocon: XIA + 30ml pure argan oil,85.79,,,"Xia Ultra-Moisture, Pure Argan Oil, Pure Argan, Eco Friendly, Organic, Skin Care Products, Vegan, Gluten Free",,gift set,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,,1,6,,,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973775-PLHP-830724000198.jpg,Flocon: XIA + 30ml pure argan oil,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Shop by Brand/Zorah Biocosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZOR973800-PLHP-830724001171,,Default,simple,Health & Beauty,Main Category,base,,,Anti-aging formula with organic Argan oil based and pure mineral pigments Capture Lumière. Creamy melt-on texture assures an absolute comfort and a deep hydration. Long lasting hold.,,,,,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,No,No,No,4,4,4,Zorah Biocosmetics,,"Pure Argan, Organic, Skin Care Products, Vegan, Gluten Free","Pure Argan, Organic, Skin Care Products, Vegan, Gluten Free",Australia - lipstick,150.28,Yes,,Australia - lipstick,97.49,,,"Pure Argan, Organic, Skin Care Products, Vegan, Gluten Free",,5ml,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,,1,6,,,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,4,1,20,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/product_image/ZOR/ZOR973800-PLHP-830724001171.jpg,Australia - lipstick,1,0
,,,,Health & Beauty/Makeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
